WARN  2022-09-06 22:46:03,449 [main][Main.java:16] : TEST
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_3_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=org.example.models.Book)
                - SQL table alias mapping - book1_
                - alias suffix - 1_
                - suffixed key columns - {id1_3_1_}

DEBUG 2022-09-08 19:54:42,074 [main][CollectionLoader.java:83] : Static select for collection org.example.models.Author.books: select books0_.book_id as book_id1_2_0_, books0_.author_id as author_i2_2_0_, book1_.id as id1_3_1_, book1_.name as name2_3_1_ from Authors_Books books0_ inner join Book book1_ on books0_.author_id=book1_.id where books0_.book_id=?
DEBUG 2022-09-08 19:54:42,087 [main][SqlStatementLogger.java:92] : alter table Address drop foreign key FK3yaqo8irsoqsutq5hg9fivhx6
INFO  2022-09-08 19:54:42,088 [main][DdlTransactionIsolatorNonJtaImpl.java:48] : HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@d7d0ab69] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
DEBUG 2022-09-08 19:54:42,095 [main][SqlStatementLogger.java:92] : alter table Authors_Books drop foreign key FKs1vdbwf5okcxthhicku1hc93d
DEBUG 2022-09-08 19:54:42,099 [main][SqlStatementLogger.java:92] : alter table Authors_Books drop foreign key FK1h5wgpewyadjq3lpqpjo0ylx4
DEBUG 2022-09-08 19:54:42,103 [main][SqlStatementLogger.java:92] : alter table Photo drop foreign key FKgn24n3tehgrddleetayyosgwh
DEBUG 2022-09-08 19:54:42,112 [main][SqlStatementLogger.java:92] : drop table if exists Address
DEBUG 2022-09-08 19:54:42,116 [main][SqlStatementLogger.java:92] : drop table if exists Author
DEBUG 2022-09-08 19:54:42,118 [main][SqlStatementLogger.java:92] : drop table if exists Authors_Books
DEBUG 2022-09-08 19:54:42,121 [main][SqlStatementLogger.java:92] : drop table if exists Book
DEBUG 2022-09-08 19:54:42,122 [main][SqlStatementLogger.java:92] : drop table if exists hibernate_sequence
DEBUG 2022-09-08 19:54:42,124 [main][SqlStatementLogger.java:92] : drop table if exists Photo
DEBUG 2022-09-08 19:54:42,127 [main][SqlStatementLogger.java:92] : create table Address (author_id bigint not null, street varchar(255), primary key (author_id))
INFO  2022-09-08 19:54:42,128 [main][DdlTransactionIsolatorNonJtaImpl.java:48] : HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@30d481ca] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
DEBUG 2022-09-08 19:54:42,132 [main][SqlStatementLogger.java:92] : create table Author (id bigint not null auto_increment, name varchar(255), salary integer, primary key (id))
DEBUG 2022-09-08 19:54:42,135 [main][SqlStatementLogger.java:92] : create table Authors_Books (book_id bigint not null, author_id bigint not null, primary key (book_id, author_id))
DEBUG 2022-09-08 19:54:42,137 [main][SqlStatementLogger.java:92] : create table Book (id bigint not null, name varchar(255), primary key (id))
DEBUG 2022-09-08 19:54:42,141 [main][SqlStatementLogger.java:92] : create table hibernate_sequence (next_val bigint)
DEBUG 2022-09-08 19:54:42,144 [main][SqlStatementLogger.java:92] : insert into hibernate_sequence values ( 1 )
DEBUG 2022-09-08 19:54:42,145 [main][SqlStatementLogger.java:92] : create table Photo (id bigint not null auto_increment, file_name varchar(255), author_id bigint not null, primary key (id))
DEBUG 2022-09-08 19:54:42,148 [main][SqlStatementLogger.java:92] : alter table Address add constraint FK3yaqo8irsoqsutq5hg9fivhx6 foreign key (author_id) references Author (id)
DEBUG 2022-09-08 19:54:42,155 [main][SqlStatementLogger.java:92] : alter table Authors_Books add constraint FKs1vdbwf5okcxthhicku1hc93d foreign key (author_id) references Book (id)
DEBUG 2022-09-08 19:54:42,162 [main][SqlStatementLogger.java:92] : alter table Authors_Books add constraint FK1h5wgpewyadjq3lpqpjo0ylx4 foreign key (book_id) references Author (id)
DEBUG 2022-09-08 19:54:42,171 [main][SqlStatementLogger.java:92] : alter table Photo add constraint FKgn24n3tehgrddleetayyosgwh foreign key (author_id) references Author (id)
INFO  2022-09-08 19:54:42,179 [main][SchemaCreatorImpl.java:485] : HHH000476: Executing import script 'org.hibernate.tool.schema.internal.exec.ScriptSourceInputNonExistentImpl@dddd1f18'
DEBUG 2022-09-08 19:54:42,180 [main][JtaPlatformInitiator.java:42] : No JtaPlatform was specified, checking resolver
DEBUG 2022-09-08 19:54:42,180 [main][JtaPlatformResolverInitiator.java:33] : No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
DEBUG 2022-09-08 19:54:42,181 [main][StandardJtaPlatformResolver.java:101] : Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
DEBUG 2022-09-08 19:54:42,182 [main][NamedQueryRepository.java:151] : Checking 0 named HQL queries
DEBUG 2022-09-08 19:54:42,182 [main][NamedQueryRepository.java:167] : Checking 0 named SQL queries
DEBUG 2022-09-08 19:54:42,183 [main][SessionFactoryRegistry.java:52] : Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@8219d365
DEBUG 2022-09-08 19:54:42,183 [main][SessionFactoryRegistry.java:74] : Registering SessionFactory: 76eacaae-a5fe-490d-8ea3-730b9fde37e8 (<unnamed>)
DEBUG 2022-09-08 19:54:42,183 [main][SessionFactoryRegistry.java:81] : Not binding SessionFactory to JNDI, no JNDI name configured
DEBUG 2022-09-08 19:54:42,210 [main][StatisticsInitiator.java:82] : Statistics initialized [enabled=false]
DEBUG 2022-09-08 19:54:42,213 [main][TransactionImpl.java:55] : begin
DEBUG 2022-09-08 19:54:42,219 [main][ActionQueue.java:272] : Executing identity-insert immediately
DEBUG 2022-09-08 19:54:42,220 [main][SqlStatementLogger.java:92] : insert into Author (name, salary) values (?, ?)
DEBUG 2022-09-08 19:54:42,225 [main][IdentifierGeneratorHelper.java:78] : Natively generated identity: 1
DEBUG 2022-09-08 19:54:42,225 [main][ResourceRegistryStandardImpl.java:104] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,227 [main][TransactionImpl.java:66] : committing
DEBUG 2022-09-08 19:54:42,227 [main][AbstractFlushingEventListener.java:132] : Processing flush-time cascades
DEBUG 2022-09-08 19:54:42,228 [main][AbstractFlushingEventListener.java:174] : Dirty checking collections
DEBUG 2022-09-08 19:54:42,228 [main][AbstractFlushingEventListener.java:106] : Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
DEBUG 2022-09-08 19:54:42,229 [main][AbstractFlushingEventListener.java:113] : Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
DEBUG 2022-09-08 19:54:42,230 [main][EntityPrinter.java:102] : Listing entities:
DEBUG 2022-09-08 19:54:42,230 [main][EntityPrinter.java:109] : org.example.models.Author{books=null, address=null, name=David Baldacci, id=1, salary=1985, photos=null}
DEBUG 2022-09-08 19:54:42,231 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,231 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,246 [main][TransactionImpl.java:55] : begin
DEBUG 2022-09-08 19:54:42,247 [main][ActionQueue.java:272] : Executing identity-insert immediately
DEBUG 2022-09-08 19:54:42,247 [main][SqlStatementLogger.java:92] : insert into Author (name, salary) values (?, ?)
DEBUG 2022-09-08 19:54:42,248 [main][IdentifierGeneratorHelper.java:78] : Natively generated identity: 2
DEBUG 2022-09-08 19:54:42,248 [main][ResourceRegistryStandardImpl.java:104] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,248 [main][TransactionImpl.java:66] : committing
DEBUG 2022-09-08 19:54:42,248 [main][AbstractFlushingEventListener.java:132] : Processing flush-time cascades
DEBUG 2022-09-08 19:54:42,248 [main][AbstractFlushingEventListener.java:174] : Dirty checking collections
DEBUG 2022-09-08 19:54:42,248 [main][AbstractFlushingEventListener.java:106] : Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
DEBUG 2022-09-08 19:54:42,248 [main][AbstractFlushingEventListener.java:113] : Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
DEBUG 2022-09-08 19:54:42,248 [main][EntityPrinter.java:102] : Listing entities:
DEBUG 2022-09-08 19:54:42,248 [main][EntityPrinter.java:109] : org.example.models.Author{books=null, address=null, name=Colleen Hoover, id=2, salary=661, photos=null}
DEBUG 2022-09-08 19:54:42,249 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,249 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,250 [main][TransactionImpl.java:55] : begin
DEBUG 2022-09-08 19:54:42,250 [main][ActionQueue.java:272] : Executing identity-insert immediately
DEBUG 2022-09-08 19:54:42,250 [main][SqlStatementLogger.java:92] : insert into Author (name, salary) values (?, ?)
DEBUG 2022-09-08 19:54:42,251 [main][IdentifierGeneratorHelper.java:78] : Natively generated identity: 3
DEBUG 2022-09-08 19:54:42,251 [main][ResourceRegistryStandardImpl.java:104] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,251 [main][TransactionImpl.java:66] : committing
DEBUG 2022-09-08 19:54:42,251 [main][AbstractFlushingEventListener.java:132] : Processing flush-time cascades
DEBUG 2022-09-08 19:54:42,251 [main][AbstractFlushingEventListener.java:174] : Dirty checking collections
DEBUG 2022-09-08 19:54:42,251 [main][AbstractFlushingEventListener.java:106] : Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
DEBUG 2022-09-08 19:54:42,251 [main][AbstractFlushingEventListener.java:113] : Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
DEBUG 2022-09-08 19:54:42,251 [main][EntityPrinter.java:102] : Listing entities:
DEBUG 2022-09-08 19:54:42,251 [main][EntityPrinter.java:109] : org.example.models.Author{books=null, address=null, name=Stuart Woods, id=3, salary=1151, photos=null}
DEBUG 2022-09-08 19:54:42,252 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,252 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,252 [main][TransactionImpl.java:55] : begin
DEBUG 2022-09-08 19:54:42,253 [main][ActionQueue.java:272] : Executing identity-insert immediately
DEBUG 2022-09-08 19:54:42,253 [main][SqlStatementLogger.java:92] : insert into Author (name, salary) values (?, ?)
DEBUG 2022-09-08 19:54:42,254 [main][IdentifierGeneratorHelper.java:78] : Natively generated identity: 4
DEBUG 2022-09-08 19:54:42,255 [main][ResourceRegistryStandardImpl.java:104] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,255 [main][TransactionImpl.java:66] : committing
DEBUG 2022-09-08 19:54:42,255 [main][AbstractFlushingEventListener.java:132] : Processing flush-time cascades
DEBUG 2022-09-08 19:54:42,255 [main][AbstractFlushingEventListener.java:174] : Dirty checking collections
DEBUG 2022-09-08 19:54:42,255 [main][AbstractFlushingEventListener.java:106] : Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
DEBUG 2022-09-08 19:54:42,255 [main][AbstractFlushingEventListener.java:113] : Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
DEBUG 2022-09-08 19:54:42,255 [main][EntityPrinter.java:102] : Listing entities:
DEBUG 2022-09-08 19:54:42,255 [main][EntityPrinter.java:109] : org.example.models.Author{books=null, address=null, name=Nora Roberts, id=4, salary=4638, photos=null}
DEBUG 2022-09-08 19:54:42,256 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,256 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,256 [main][TransactionImpl.java:55] : begin
DEBUG 2022-09-08 19:54:42,257 [main][ActionQueue.java:272] : Executing identity-insert immediately
DEBUG 2022-09-08 19:54:42,257 [main][SqlStatementLogger.java:92] : insert into Author (name, salary) values (?, ?)
DEBUG 2022-09-08 19:54:42,257 [main][IdentifierGeneratorHelper.java:78] : Natively generated identity: 5
DEBUG 2022-09-08 19:54:42,258 [main][ResourceRegistryStandardImpl.java:104] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,258 [main][TransactionImpl.java:66] : committing
DEBUG 2022-09-08 19:54:42,258 [main][AbstractFlushingEventListener.java:132] : Processing flush-time cascades
DEBUG 2022-09-08 19:54:42,258 [main][AbstractFlushingEventListener.java:174] : Dirty checking collections
DEBUG 2022-09-08 19:54:42,258 [main][AbstractFlushingEventListener.java:106] : Flushed: 0 insertions, 0 updates, 0 deletions to 1 objects
DEBUG 2022-09-08 19:54:42,258 [main][AbstractFlushingEventListener.java:113] : Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
DEBUG 2022-09-08 19:54:42,258 [main][EntityPrinter.java:102] : Listing entities:
DEBUG 2022-09-08 19:54:42,258 [main][EntityPrinter.java:109] : org.example.models.Author{books=null, address=null, name=Michael Connelly, id=5, salary=4763, photos=null}
DEBUG 2022-09-08 19:54:42,259 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,259 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,264 [main][CriteriaQueryImpl.java:307] : Rendered criteria query -> select generatedAlias0 from Author as generatedAlias0
DEBUG 2022-09-08 19:54:42,270 [main][QueryTranslatorFactoryInitiator.java:45] : QueryTranslatorFactory : org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@4c6521b
INFO  2022-09-08 19:54:42,270 [main][QueryTranslatorFactoryInitiator.java:47] : HHH000397: Using ASTQueryTranslatorFactory
DEBUG 2022-09-08 19:54:42,282 [main][QueryTranslatorImpl.java:278] : parse() - HQL: select generatedAlias0 from org.example.models.Author as generatedAlias0
DEBUG 2022-09-08 19:54:42,285 [main][QueryTranslatorImpl.java:296] : --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'org'
       |     |  |  |  \-[IDENT] Node: 'example'
       |     |  |  \-[IDENT] Node: 'models'
       |     |  \-[IDENT] Node: 'Author'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

DEBUG 2022-09-08 19:54:42,285 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,292 [main][HqlSqlBaseWalker.java:124] : select << begin [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,296 [main][FromElement.java:148] : FromClause{level=1} : org.example.models.Author (generatedAlias0) -> author0_
DEBUG 2022-09-08 19:54:42,296 [main][FromReferenceNode.java:60] : Resolved : generatedAlias0 -> author0_.id
DEBUG 2022-09-08 19:54:42,297 [main][HqlSqlBaseWalker.java:128] : select : finishing up [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,297 [main][HqlSqlWalker.java:725] : processQuery() :  ( SELECT ( {select clause} author0_.id ) ( FromClause{level=1} Author author0_ ) )
DEBUG 2022-09-08 19:54:42,299 [main][JoinProcessor.java:169] : Using FROM fragment [Author author0_]
DEBUG 2022-09-08 19:54:42,300 [main][HqlSqlBaseWalker.java:132] : select >> end [level=1, statement=select]
DEBUG 2022-09-08 19:54:42,300 [main][QueryTranslatorImpl.java:265] : --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Author)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'author0_.id as id1_1_' {alias=generatedAlias0, className=org.example.models.Author, tableAlias=author0_}
    |  \-[SQL_TOKEN] SqlFragment: 'author0_.name as name2_1_, author0_.salary as salary3_1_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[author0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'Author author0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=Author,tableAlias=author0_,origin=null,columns={,className=org.example.models.Author}}

DEBUG 2022-09-08 19:54:42,300 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,302 [main][QueryTranslatorImpl.java:247] : HQL: select generatedAlias0 from org.example.models.Author as generatedAlias0
DEBUG 2022-09-08 19:54:42,303 [main][QueryTranslatorImpl.java:248] : SQL: select author0_.id as id1_1_, author0_.name as name2_1_, author0_.salary as salary3_1_ from Author author0_
DEBUG 2022-09-08 19:54:42,304 [main][ErrorCounter.java:95] : throwQueryException() : no errors
DEBUG 2022-09-08 19:54:42,308 [main][SqlStatementLogger.java:92] : select author0_.id as id1_1_, author0_.name as name2_1_, author0_.salary as salary3_1_ from Author author0_
DEBUG 2022-09-08 19:54:42,310 [main][DelegatingBasicLogger.java:384] : Result set row: 0
DEBUG 2022-09-08 19:54:42,311 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#1]
DEBUG 2022-09-08 19:54:42,313 [main][DelegatingBasicLogger.java:384] : Result set row: 1
DEBUG 2022-09-08 19:54:42,313 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,313 [main][DelegatingBasicLogger.java:384] : Result set row: 2
DEBUG 2022-09-08 19:54:42,313 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#3]
DEBUG 2022-09-08 19:54:42,313 [main][DelegatingBasicLogger.java:384] : Result set row: 3
DEBUG 2022-09-08 19:54:42,313 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#4]
DEBUG 2022-09-08 19:54:42,313 [main][DelegatingBasicLogger.java:384] : Result set row: 4
DEBUG 2022-09-08 19:54:42,313 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#5]
DEBUG 2022-09-08 19:54:42,314 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#1]
DEBUG 2022-09-08 19:54:42,317 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,320 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,320 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#1
DEBUG 2022-09-08 19:54:42,320 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#1]
DEBUG 2022-09-08 19:54:42,320 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,321 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,322 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,322 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#2
DEBUG 2022-09-08 19:54:42,322 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,322 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#3]
DEBUG 2022-09-08 19:54:42,322 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,323 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,324 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#3
DEBUG 2022-09-08 19:54:42,324 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#3]
DEBUG 2022-09-08 19:54:42,324 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#4]
DEBUG 2022-09-08 19:54:42,324 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,325 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,325 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#4
DEBUG 2022-09-08 19:54:42,325 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#4]
DEBUG 2022-09-08 19:54:42,325 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#5]
DEBUG 2022-09-08 19:54:42,326 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,327 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,327 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#5
DEBUG 2022-09-08 19:54:42,327 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#5]
DEBUG 2022-09-08 19:54:42,328 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,335 [main][SqlStatementLogger.java:92] : SELECT * FROM Author
DEBUG 2022-09-08 19:54:42,336 [main][DelegatingBasicLogger.java:384] : Result set row: 0
DEBUG 2022-09-08 19:54:42,337 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#1]
DEBUG 2022-09-08 19:54:42,337 [main][DelegatingBasicLogger.java:384] : Result set row: 1
DEBUG 2022-09-08 19:54:42,337 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,337 [main][DelegatingBasicLogger.java:384] : Result set row: 2
DEBUG 2022-09-08 19:54:42,338 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#3]
DEBUG 2022-09-08 19:54:42,338 [main][DelegatingBasicLogger.java:384] : Result set row: 3
DEBUG 2022-09-08 19:54:42,338 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#4]
DEBUG 2022-09-08 19:54:42,338 [main][DelegatingBasicLogger.java:384] : Result set row: 4
DEBUG 2022-09-08 19:54:42,339 [main][Loader.java:1527] : Result row: EntityKey[org.example.models.Author#5]
DEBUG 2022-09-08 19:54:42,339 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#1]
DEBUG 2022-09-08 19:54:42,339 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,340 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,340 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#1
DEBUG 2022-09-08 19:54:42,340 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#1]
DEBUG 2022-09-08 19:54:42,340 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,341 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,341 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,341 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#2
DEBUG 2022-09-08 19:54:42,342 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,342 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#3]
DEBUG 2022-09-08 19:54:42,342 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,342 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,343 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#3
DEBUG 2022-09-08 19:54:42,343 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#3]
DEBUG 2022-09-08 19:54:42,343 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#4]
DEBUG 2022-09-08 19:54:42,343 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,344 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,344 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#4
DEBUG 2022-09-08 19:54:42,344 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#4]
DEBUG 2022-09-08 19:54:42,344 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#5]
DEBUG 2022-09-08 19:54:42,344 [main][SqlStatementLogger.java:92] : select address0_.author_id as author_i1_0_0_, address0_.street as street2_0_0_ from Address address0_ where address0_.author_id=?
DEBUG 2022-09-08 19:54:42,345 [main][ResourceRegistryStandardImpl.java:73] : HHH000387: ResultSet's statement was not registered
DEBUG 2022-09-08 19:54:42,345 [main][AbstractLoadPlanBasedEntityLoader.java:189] : Done entity load : org.example.models.Address#5
DEBUG 2022-09-08 19:54:42,345 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#5]
DEBUG 2022-09-08 19:54:42,345 [main][LogicalConnectionManagedImpl.java:154] : Initiating JDBC connection release from afterTransaction
DEBUG 2022-09-08 19:54:42,347 [main][SqlStatementLogger.java:92] : select author0_.id as id1_1_0_, author0_.name as name2_1_0_, author0_.salary as salary3_1_0_, address1_.author_id as author_i1_0_1_, address1_.street as street2_0_1_ from Author author0_ left outer join Address address1_ on author0_.id=address1_.author_id where author0_.id=?
DEBUG 2022-09-08 19:54:42,353 [main][ResultSetProcessorImpl.java:120] : Starting ResultSet row #0
DEBUG 2022-09-08 19:54:42,353 [main][EntityReferenceInitializerImpl.java:126] : On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
DEBUG 2022-09-08 19:54:42,354 [main][TwoPhaseLoad.java:141] : Resolving associations for [org.example.models.Author#2]
DEBUG 2022-09-08 19:54:42,354 [main][TwoPhaseLoad.java:267] : Done materializing entity [org.example.models.Author#2]
